"id","code","cnword"
"10936","25618","搒"
"10937","25621","搕"
"10938","25622","搖"
"10939","25623","搗"
"10940","25624","搘"
"10941","25625","搙"
"10942","25626","搚"
"10943","25627","搛"
"10944","25629","搝"
"10945","25630","搞"
"10946","25631","搟"
"10947","25632","搠"
"10948","25633","搡"
"10949","25634","搢"
"10950","25635","搣"
"10951","25636","搤"
"10952","25638","搦"
"10953","25639","搧"
"10954","25640","搨"
"10955","25641","搩"
"10956","25642","搪"
"10957","25644","搬"
"10958","25646","搮"
"10959","25647","搯"
"10960","25649","搱"
"10961","25650","搲"
"10962","25651","搳"
"10963","25653","搵"
"10964","25654","搶"
"10965","25655","搷"
"10966","25656","搸"
"10967","25657","搹"
"10968","25658","携"
"10969","25660","搼"
"10970","25662","搾"
"10971","25664","摀"
"10972","25665","摁"
"10973","25666","摂"
"10974","25667","摃"
"10975","25668","摄"
"10976","25669","摅"
"10977","25670","摆"
"10978","25671","摇"
"10979","25672","摈"
"10980","25673","摉"
"10981","25674","摊"
"10982","25675","摋"
"10983","25683","摓"
"10984","25689","摙"
"10985","25691","摛"
"10986","25720","摸"
"10987","25782","撶"
"10988","25963","敫"
"10989","25965","敭"
"10990","25966","敮"
"10991","25967","敯"
"10992","25968","数"
"10993","26002","斒"
"10994","26014","斞"
"10995","26015","斟"
"10996","26032","新"
"10997","26033","斱"
"10998","26066","旒"
"10999","26067","旓"
"11000","26069","旕"
"11001","26232","晸"
"11002","26244","暄"
"11003","26245","暅"
"11004","26246","暆"
"11005","26247","暇"
"11006","26248","暈"
"11007","26249","暉"
"11008","26250","暊"
"11009","26251","暋"
"11010","26252","暌"
"11011","26253","暍"
"11012","26256","暐"
"11013","26258","暒"
"11014","26259","暓"
"11015","26260","暔"
"11016","26261","暕"
"11017","26262","暖"
"11018","26263","暗"
"11019","26264","暘"
"11020","26265","暙"
"11021","26267","暛"
"11022","26371","會"
"11023","26401","朡"
"11024","26857","棩"
"11025","26927","椯"
"11026","26929","椱"
"11027","26930","椲"
"11028","26931","椳"
"11029","26932","椴"
"11030","26933","椵"
"11031","26934","椶"
"11032","26935","椷"
"11033","26936","椸"
"11034","26937","椹"
"11035","26938","椺"
"11036","26939","椻"
"11037","26940","椼"
"11038","26941","椽"
"11039","26942","椾"
"11040","26943","椿"
"11041","26944","楀"
"11042","26945","楁"
"11043","26946","楂"
"11044","26947","楃"
"11045","26948","楄"
"11046","26949","楅"
"11047","26950","楆"
"11048","26952","楈"
"11049","26954","楊"
"11050","26955","楋"
"11051","26956","楌"
"11052","26957","楍"
"11053","26958","楎"
"11054","26959","楏"
"11055","26960","楐"
"11056","26961","楑"
"11057","26962","楒"
"11058","26963","楓"
"11059","26964","楔"
"11060","26965","楕"
"11061","26968","楘"
"11062","26969","楙"
"11063","26970","楚"
"11064","26972","楜"
"11065","26973","楝"
"11066","26974","楞"
"11067","26975","楟"
"11068","26976","楠"
"11069","26977","楡"
"11070","26978","楢"
"11071","26979","楣"
"11072","26980","楤"
"11073","26981","楥"
"11074","26982","楦"
"11075","26984","楨"
"11076","26985","楩"
"11077","26986","楪"
"11078","26987","楫"
"11079","26988","楬"
"11080","26989","業"
"11081","26991","楯"
"11082","26993","楱"
"11083","26994","楲"
"11084","26995","楳"
"11085","26996","楴"
"11086","26998","楶"
"11087","26999","楷"
"11088","27000","楸"
"11089","27001","楹"
"11090","27002","楺"
"11091","27003","楻"
"11092","27004","楼"
"11093","27005","楽"
"11094","27006","楾"
"11095","27007","楿"
"11096","27008","榀"
"11097","27009","榁"
"11098","27010","概"
"11099","27011","榃"
"11100","27012","榄"
"11101","27013","榅"
"11102","27014","榆"
"11103","27015","榇"
"11104","27016","榈"
"11105","27017","榉"
"11106","27018","榊"
"11107","27019","榋"
"11108","27020","榌"
"11109","27032","榘"
"11110","27033","榙"
"11111","27059","榳"
"11112","27061","榵"
"11113","27070","榾"
"11114","27078","槆"
"11115","27084","槌"
"11116","27086","槎"
"11117","27088","槐"
"11118","27456","歀"
"11119","27457","歁"
"11120","27458","歂"
"11121","27459","歃"
"11122","27461","歅"
"11123","27462","歆"
"11124","27463","歇"
"11125","27464","歈"
"11126","27468","歌"
"11127","27505","歱"
"11128","27506","歲"
"11129","27507","歳"
"11130","27548","殜"
"11131","27551","殟"
"11132","27582","殾"
"11133","27583","殿"
"11134","27584","毀"
"11135","27585","毁"
"11136","27586","毂"
"11137","27639","毷"
"11138","27640","毸"
"11139","27641","毹"
"11140","27642","毺"
"11141","27643","毻"
"11142","27644","毼"
"11143","27697","氱"
"11144","27698","氲"
"11145","28268","湬"
"11146","28301","溍"
"11147","28302","溎"
"11148","28303","溏"
"11149","28304","源"
"11150","28305","溑"
"11151","28306","溒"
"11152","28307","溓"
"11153","28308","溔"
"11154","28309","溕"
"11155","28310","準"
"11156","28311","溗"
"11157","28312","溘"
"11158","28313","溙"
"11159","28315","溛"
"11160","28316","溜"
"11161","28317","溝"
"11162","28319","溟"
"11163","28321","溡"
"11164","28322","溢"
"11165","28323","溣"
"11166","28324","溤"
"11167","28325","溥"
"11168","28326","溦"
"11169","28327","溧"
"11170","28328","溨"
"11171","28329","溩"
"11172","28330","溪"
"11173","28331","溫"
"11174","28332","溬"
"11175","28333","溭"
"11176","28334","溮"
"11177","28335","溯"
"11178","28336","溰"
"11179","28337","溱"
"11180","28339","溳"
"11181","28340","溴"
"11182","28341","溵"
"11183","28342","溶"
"11184","28343","溷"
"11185","28344","溸"
"11186","28345","溹"
"11187","28346","溺"
"11188","28347","溻"
"11189","28348","溼"
"11190","28349","溽"
"11191","28350","溾"
"11192","28351","溿"
"11193","28352","滀"
"11194","28354","滂"
"11195","28355","滃"
"11196","28356","滄"
"11197","28357","滅"
"11198","28358","滆"
"11199","28359","滇"
"11200","28360","滈"
"11201","28361","滉"
"11202","28362","滊"
"11203","28364","滌"
"11204","28365","滍"
"11205","28367","滏"
"11206","28368","滐"
"11207","28370","滒"
"11208","28371","滓"
"11209","28372","滔"
"11210","28374","滖"
"11211","28375","滗"
"11212","28376","滘"
"11213","28377","滙"
"11214","28378","滚"
"11215","28379","滛"
"11216","28380","滜"
"11217","28381","滝"
"11218","28383","滟"
"11219","28384","滠"
"11220","28385","满"
"11221","28386","滢"
"11222","28387","滣"
"11223","28388","滤"
"11224","28389","滥"
"11225","28390","滦"
"11226","28391","滧"
"11227","28392","滨"
"11228","28393","滩"
"11229","28394","滪"
"11230","28397","滭"
"11231","28406","滶"
"11232","28435","漓"
"11233","28448","漠"
"11234","28451","漣"
"11235","28456","漨"
"11236","28461","漭"
"11237","28471","漷"
"11238","28993","煁"
"11239","28994","煂"
"11240","28995","煃"
"11241","28996","煄"
"11242","28997","煅"
"11243","28998","煆"
"11244","28999","煇"
"11245","29000","煈"
"11246","29001","煉"
"11247","29002","煊"
"11248","29003","煋"
"11249","29004","煌"
"11250","29005","煍"
"11251","29006","煎"
"11252","29007","煏"
"11253","29010","煒"
"11254","29011","煓"
"11255","29012","煔"
"11256","29013","煕"
"11257","29014","煖"
"11258","29015","煗"
"11259","29016","煘"
"11260","29017","煙"
"11261","29020","煜"
"11262","29021","煝"
"11263","29022","煞"
"11264","29023","煟"
"11265","29024","煠"
"11266","29026","煢"
"11267","29027","煣"
"11268","29028","煤"
"11269","29029","煥"
"11270","29030","煦"
"11271","29031","照"
"11272","29032","煨"
"11273","29033","煩"
"11274","29034","煪"
"11275","29035","煫"
"11276","29036","煬"
"11277","29037","煭"
"11278","29039","煯"
"11279","29040","煰"
"11280","29042","煲"
"11281","29043","煳"
"11282","29044","煴"
"11283","29045","煵"
"11284","29046","煶"
"11285","29047","煷"
"11286","29048","煸"
"11287","29050","煺"
"11288","29069","熍"
"11289","29075","熓"
"11290","29251","牃"
"11291","29262","牎"
"11292","29263","牏"
"11293","29264","牐"
"11294","29265","牑"
"11295","29266","牒"
"11296","29324","犌"
"11297","29326","犎"
"11298","29327","犏"
"11299","29328","犐"
"11300","29329","犑"
"11301","29486","献"
"11302","29495","猷"
"11303","29498","猺"
"11304","29499","猻"
"11305","29500","猼"
"11306","29501","猽"
"11307","29503","猿"
"11308","29505","獁"
"11309","29506","獂"
"11310","29509","獅"
"11311","29510","獆"
"11312","29512","獈"
"11313","29513","獉"
"11314","29514","獊"
"11315","29519","獏"
"11316","29522","獒"
"11317","29523","獓"
"11318","29735","琧"
"11319","29758","琾"
"11320","29759","琿"
"11321","29760","瑀"
"11322","29761","瑁"
"11323","29762","瑂"
"11324","29763","瑃"
"11325","29764","瑄"
"11326","29765","瑅"
"11327","29766","瑆"
"11328","29767","瑇"
"11329","29768","瑈"
"11330","29769","瑉"
"11331","29770","瑊"
"11332","29771","瑋"
"11333","29772","瑌"
"11334","29773","瑍"
"11335","29774","瑎"
"11336","29775","瑏"
"11337","29776","瑐"
"11338","29777","瑑"
"11339","29778","瑒"
"11340","29779","瑓"
"11341","29780","瑔"
"11342","29781","瑕"
"11343","29782","瑖"
"11344","29783","瑗"
"11345","29785","瑙"
"11346","29786","瑚"
"11347","29788","瑜"
"11348","29789","瑝"
"11349","29790","瑞"
"11350","29791","瑟"
"11351","29797","瑥"
"11352","29808","瑰"
"11353","29811","瑳"
"11354","29813","瑵"
"11355","29921","瓡"
"11356","29954","甂"
"11357","29955","甃"
"11358","29956","甄"
"11359","29957","甅"
"11360","29958","甆"
"11361","29981","甝"
"11362","29982","甞"
"11363","30069","畵"
"11364","30070","當"
"11365","30071","畷"
"11366","30072","畸"
"11367","30073","畹"
"11368","30074","畺"
"11369","30188","痬"
"11370","30189","痭"
"11371","30190","痮"
"11372","30191","痯"
"11373","30192","痰"
"11374","30193","痱"
"11375","30194","痲"
"11376","30195","痳"
"11377","30196","痴"
"11378","30197","痵"
"11379","30198","痶"
"11380","30199","痷"
"11381","30200","痸"
"11382","30201","痹"
"11383","30202","痺"
"11384","30203","痻"
"11385","30204","痼"
"11386","30205","痽"
"11387","30207","痿"
"11388","30208","瘀"
"11389","30209","瘁"
"11390","30210","瘂"
"11391","30211","瘃"
"11392","30212","瘄"
"11393","30213","瘅"
"11394","30214","瘆"
"11395","30223","瘏"
"11396","30224","瘐"
"11397","30225","瘑"
"11398","30228","瘔"
"11399","30359","皗"
"11400","30360","皘"
"11401","30361","皙"
"11402","30389","皵"
"11403","30429","盝"
"11404","30430","盞"
"11405","30431","盟"
"11406","30546","睒"
"11407","30547","睓"
"11408","30548","睔"
"11409","30549","睕"
"11410","30550","睖"
"11411","30551","睗"
"11412","30552","睘"
"11413","30553","睙"
"11414","30554","睚"
"11415","30555","睛"
"11416","30556","睜"
"11417","30557","睝"
"11418","30558","睞"
"11419","30559","睟"
"11420","30560","睠"
"11421","30561","睡"
"11422","30562","睢"
"11423","30563","督"
"11424","30564","睤"
"11425","30565","睥"
"11426","30566","睦"
"11427","30567","睧"
"11428","30568","睨"
"11429","30569","睩"
"11430","30570","睪"
"11431","30571","睫"
"11432","30572","睬"
"11433","30573","睭"
"11434","30576","睰"
"11435","30583","睷"
"11436","30585","睹"
"11437","30596","瞄"
"11438","30688","矠"
"11439","30702","矮"
"11440","30840","硸"
"11441","30841","硹"
"11442","30842","硺"
"11443","30843","硻"
"11444","30844","硼"
"11445","30845","硽"
"11446","30846","硾"
"11447","30847","硿"
"11448","30848","碀"
"11449","30849","碁"
"11450","30850","碂"
"11451","30851","碃"
"11452","30852","碄"
"11453","30853","碅"
"11454","30854","碆"
"11455","30855","碇"
"11456","30856","碈"
"11457","30857","碉"
"11458","30858","碊"
"11459","30859","碋"
"11460","30860","碌"
"11461","30861","碍"
"11462","30862","碎"
"11463","30863","碏"
"11464","30864","碐"
"11465","30865","碑"
"11466","30866","碒"
"11467","30867","碓"
"11468","30868","碔"
"11469","30869","碕"
"11470","30870","碖"
"11471","30871","碗"
"11472","30872","碘"
"11473","30873","碙"
"11474","30874","碚"
"11475","30875","碛"
"11476","30876","碜"
"11477","30882","碢"
"11478","30884","碤"
"11479","30896","碰"
"11480","31104","禀"
"11481","31105","禁"
"11482","31112","禈"
"11483","31113","禉"
"11484","31114","禊"
"11485","31115","禋"
"11486","31116","禌"
"11487","31118","禎"
"11488","31119","福"
"11489","31120","禐"
"11490","31121","禑"
"11491","31122","禒"
"11492","31123","禓"
"11493","31124","禔"
"11494","31125","禕"
"11495","31126","禖"
"11496","31127","禗"
"11497","31128","禘"
"11498","31129","禙"
"11499","31247","稏"
"11500","31248","稐"
"11501","31249","稑"
"11502","31250","稒"
"11503","31251","稓"
"11504","31252","稔"
"11505","31253","稕"
"11506","31254","稖"
"11507","31255","稗"
"11508","31256","稘"
"11509","31257","稙"
"11510","31258","稚"
"11511","31259","稛"
"11512","31260","稜"
"11513","31261","稝"
"11514","31262","稞"
"11515","31263","稟"
"11516","31264","稠"
"11517","31265","稡"
"11518","31266","稢"
"11519","31267","稣"
"11520","31268","稤"
"11521","31269","稥"
"11522","31390","窞"
"11523","31391","窟"
"11524","31392","窠"
"11525","31393","窡"
"11526","31394","窢"
"11527","31395","窣"
"11528","31396","窤"
"11529","31397","窥"
"11530","31398","窦"
"11531","31399","窧"
"11532","31401","窩"
"11533","31464","竨"
"11534","31465","竩"
"11535","31466","竪"
"11536","31582","筞"
"11537","31583","筟"
"11538","31584","筠"
"11539","31585","筡"
"11540","31586","筢"
"11541","31587","筣"
"11542","31588","筤"
"11543","31590","筦"
"11544","31591","筧"
"11545","31592","筨"
"11546","31593","筩"
"11547","31594","筪"
"11548","31595","筫"
"11549","31597","筭"
"11550","31598","筮"
"11551","31599","筯"
"11552","31600","筰"
"11553","31601","筱"
"11554","31602","筲"
"11555","31604","筴"
"11556","31606","筶"
"11557","31607","筷"
"11558","31608","筸"
"11559","31609","筹"
"11560","31610","筺"
"11561","31611","筻"
"11562","31612","筼"
"11563","31613","筽"
"11564","31614","签"
"11565","31615","筿"
"11566","31616","简"
"11567","31680","節"
"11568","31918","粮"
"11569","31919","粯"
"11570","31920","粰"
"11571","31921","粱"
"11572","31922","粲"
"11573","31923","粳"
"11574","31924","粴"
"11575","31925","粵"
"11576","31936","糀"
"11577","32120","絸"
"11578","32121","絹"
"11579","32122","絺"
"11580","32123","絻"
"11581","32124","絼"
"11582","32127","絿"
"11583","32128","綀"
"11584","32130","綂"
"11585","32131","綃"
"11586","32132","綄"
"11587","32133","綅"
"11588","32134","綆"
"11589","32135","綇"
"11590","32136","綈"
"11591","32137","綉"
"11592","32138","綊"
"11593","32139","綋"
"11594","32140","綌"
"11595","32141","綍"
"11596","32143","綏"
"11597","32144","綐"
"11598","32145","綑"
"11599","32146","綒"
"11600","32147","經"
"11601","32148","綔"
"11602","32149","綕"
"11603","32151","綗"
"11604","32152","綘"
"11605","32153","継"
"11606","32154","続"
"11607","32155","綛"
"11608","32164","綤"
"11609","32538","缚"
"11610","32539","缛"
"11611","32540","缜"
"11612","32541","缝"
"11613","32542","缞"
"11614","32543","缟"
"11615","32544","缠"
"11616","32545","缡"
"11617","32546","缢"
"11618","32547","缣"
"11619","32548","缤"
"11620","32615","罧"
"11621","32616","罨"
"11622","32617","罩"
"11623","32618","罪"
"11624","32619","罫"
"11625","32620","罬"
"11626","32621","罭"
"11627","32622","置"
"11628","32626","署"
"11629","32675","羣"
"11630","32676","群"
"11631","32677","羥"
"11632","32678","羦"
"11633","32679","羧"
"11634","32680","羨"
"11635","32681","義"
"11636","32682","羪"
"11637","32732","翜"
"11638","32733","翝"
"11639","32801","耡"
"11640","32802","耢"
"11641","32853","聕"
"11642","32854","聖"
"11643","32855","聗"
"11644","32856","聘"
"11645","32900","肄"
"11646","32901","肅"
"11647","32902","肆"
"11648","33115","腛"
"11649","33116","腜"
"11650","33117","腝"
"11651","33118","腞"
"11652","33119","腟"
"11653","33120","腠"
"11654","33122","腢"
"11655","33123","腣"
"11656","33124","腤"
"11657","33125","腥"
"11658","33126","腦"
"11659","33127","腧"
"11660","33128","腨"
"11661","33129","腩"
"11662","33130","腪"
"11663","33131","腫"
"11664","33132","腬"
"11665","33133","腭"
"11666","33134","腮"
"11667","33135","腯"
"11668","33136","腰"
"11669","33138","腲"
"11670","33139","腳"
"11671","33141","腵"
"11672","33142","腶"
"11673","33143","腷"
"11674","33144","腸"
"11675","33145","腹"
"11676","33146","腺"
"11677","33147","腻"
"11678","33148","腼"
"11679","33149","腽"
"11680","33150","腾"
"11681","33151","腿"
"11682","33156","膄"
"11683","33159","膇"
"11684","33285","舅"
"11685","33287","與"
"11686","33344","艀"
"11687","33345","艁"
"11688","33346","艂"
"11689","33347","艃"
"11690","33348","艄"
"11691","33349","艅"
"11692","33350","艆"
"11693","33352","艈"
"11694","33353","艉"
"11695","33937","蒑"
"11696","33938","蒒"
"11697","33939","蒓"
"11698","33940","蒔"
"11699","33941","蒕"
"11700","33942","蒖"
"11701","33943","蒗"
"11702","33944","蒘"
"11703","33945","蒙"
"11704","33946","蒚"
"11705","33947","蒛"
"11706","33948","蒜"
"11707","33949","蒝"
"11708","33950","蒞"
"11709","33951","蒟"
"11710","33952","蒠"
"11711","33953","蒡"
"11712","33955","蒣"
"11713","33956","蒤"
"11714","33957","蒥"
"11715","33958","蒦"
"11716","33959","蒧"
"11717","33960","蒨"
"11718","33961","蒩"
"11719","33962","蒪"
"11720","33964","蒬"
"11721","33965","蒭"
"11722","33966","蒮"
"11723","33967","蒯"
"11724","33968","蒰"
"11725","33969","蒱"
"11726","33970","蒲"
"11727","33971","蒳"
"11728","33972","蒴"
"11729","33973","蒵"
"11730","33974","蒶"
"11731","33975","蒷"
"11732","33976","蒸"
"11733","33977","蒹"
"11734","33978","蒺"
"11735","33979","蒻"
"11736","33980","蒼"
"11737","33981","蒽"
"11738","33983","蒿"
"11739","33984","蓀"
"11740","33985","蓁"
"11741","33986","蓂"
